,Example name,#reads,Annealing time $(\mu s)$,Annealing sampling time $(s)$,Success prob,TTS
15,hypergraph_not_selfdual_2025_09_29_18_46_10_9_1,15000,20,2.08948,0.0168,0.0378625178855446
16,hypergraph_not_selfdual_2025_09_29_18_46_06_7_1,15000,100,3.02106,0.014,0.065785138722159
17,hypergraph_not_selfdual_2025_09_29_18_47_00_9_1,15000,100,3.65582,0.0008,1.402411508480737
18,hypergraph_not_selfdual_2025_09_29_18_45_43_6_0,15000,100,3.27604,0.020466666666666668,0.048637792152510295
19,hypergraph_not_selfdual_2025_09_29_18_46_21_5_0,15000,5,1.39978,0.11433333333333333,0.0035395106029099768
20,hypergraph_not_selfdual_2025_09_29_18_45_41_5_0,15000,5,1.58096,0.11746666666666666,0.0038842640150170567
21,hypergraph_not_selfdual_2025_09_29_18_46_47_8_0,15000,100,3.14682,0.008933333333333333,0.1076628022707623
22,hypergraph_not_selfdual_2025_09_29_18_46_01_5_0,15000,5,1.3915,0.1274,0.0031348143518604354
23,hypergraph_not_selfdual_2025_09_29_18_45_30_9_1,15000,5,2.2000800000000003,0.0078,0.08625792697874812
24,hypergraph_not_selfdual_2025_09_29_18_46_58_8_1,15000,200,4.90026,0.0017333333333333333,0.8671910746259716
25,hypergraph_not_selfdual_2025_09_29_18_46_55_7_0,15000,20,1.9879,0.012066666666666667,0.05027222760860262
26,hypergraph_not_selfdual_2025_09_29_18_46_45_7_0,15000,20,1.82584,0.013266666666666666,0.04197188291323462
27,hypergraph_not_selfdual_2025_09_29_18_46_50_9_1,15000,20,2.09122,0.0005333333333333334,1.2034819568672208
28,hypergraph_not_selfdual_2025_09_29_18_45_25_7_0,15000,20,1.84922,0.012133333333333333,0.0465066160934003
29,hypergraph_not_selfdual_2025_09_29_18_46_45_7_0,15000,200,4.7212,0.012466666666666666,0.11554075630422554
30,hypergraph_not_selfdual_2025_09_29_18_46_49_9_0,15000,20,2.2478200000000004,0.0008,0.8622877048085439
31,hypergraph_not_selfdual_2025_09_29_18_46_13_6_0,15000,20,1.7207000000000001,0.0308,0.0168862525545721
32,hypergraph_not_selfdual_2025_09_29_18_46_20_9_1,15000,200,5.0402,0.002,0.7729253349302001
33,hypergraph_not_selfdual_2025_09_29_18_46_00_9_1,15000,200,5.1748,0.0016666666666666668,0.9524388051421256
34,hypergraph_not_selfdual_2025_09_29_18_46_19_9_0,15000,200,4.6092,0.0003333333333333333,4.2445225065901155
35,hypergraph_not_selfdual_2025_09_29_18_46_50_9_1,15000,200,4.840520000000001,0.0037333333333333333,0.39731753216974613
36,hypergraph_not_selfdual_2025_09_29_18_46_15_7_0,15000,5,1.3183,0.9945333333333334,7.769751526268969e-05
37,hypergraph_not_selfdual_2025_09_29_18_46_33_6_0,15000,200,4.3045800000000005,0.025466666666666665,0.0512298985798198
38,hypergraph_not_selfdual_2025_09_29_18_45_47_8_0,15000,20,2.0875200000000005,0.0036666666666666666,0.1744681734070547
39,hypergraph_not_selfdual_2025_09_29_18_46_09_9_0,15000,100,3.5123,0.00046666666666666666,2.3101378349734314
40,hypergraph_not_selfdual_2025_09_29_18_45_57_8_0,15000,200,4.2249,0.9982666666666666,0.0002040188134445403
41,hypergraph_not_selfdual_2025_09_29_18_46_05_7_0,15000,5,1.66696,0.011866666666666666,0.042870763143118246
42,hypergraph_not_selfdual_2025_09_29_18_45_49_9_0,15000,200,4.88366,0.0017333333333333333,0.8642533995151016
43,hypergraph_not_selfdual_2025_09_29_18_46_47_8_0,15000,20,1.99094,0.0051333333333333335,0.11876707220321343
44,hypergraph_not_selfdual_2025_09_29_18_46_48_8_1,15000,100,3.2393600000000005,0.0037333333333333333,0.26589178869406366
45,hypergraph_not_selfdual_2025_09_29_18_46_57_8_0,15000,20,1.4583999999999997,0.9974,7.522295105959267e-05
46,hypergraph_not_selfdual_2025_09_29_18_45_33_6_0,15000,20,1.6227800000000001,0.026466666666666666,0.01857390657260194
47,hypergraph_not_selfdual_2025_09_29_18_46_11_5_0,15000,100,2.8761799999999997,0.13166666666666665,0.006254584997867378
48,hypergraph_not_selfdual_2025_09_29_18_46_59_9_0,15000,20,2.27496,0.0007333333333333333,0.9520669167923562
49,hypergraph_not_selfdual_2025_09_29_18_46_35_7_0,15000,200,4.08612,0.9977333333333334,0.000206009777442547
50,hypergraph_not_selfdual_2025_09_29_18_46_38_8_1,15000,200,4.61168,0.0034666666666666665,0.4077065028304037
51,hypergraph_not_selfdual_2025_09_29_18_46_01_5_0,15000,200,4.47726,0.13146666666666668,0.009752226398455474
52,hypergraph_not_selfdual_2025_09_29_18_45_35_7_0,15000,20,1.9028399999999999,0.010533333333333334,0.05516879305014581
53,hypergraph_not_selfdual_2025_09_29_18_45_43_6_0,15000,200,4.498760000000001,0.023133333333333332,0.05901149165342847
54,hypergraph_not_selfdual_2025_09_29_18_46_58_8_1,15000,20,2.05112,0.0014,0.44948300468219143
55,hypergraph_not_selfdual_2025_09_29_18_46_20_9_1,15000,20,2.38082,0.0024666666666666665,0.2959609013304678
56,hypergraph_not_selfdual_2025_09_29_18_45_28_8_1,15000,5,1.5341,0.0048,0.09788642340934736
57,hypergraph_not_selfdual_2025_09_29_18_46_05_7_0,15000,100,2.86424,0.012133333333333333,0.07203367369991719
58,hypergraph_not_selfdual_2025_09_29_18_45_33_6_0,15000,5,1.58668,0.025933333333333333,0.018539254426632228
59,hypergraph_not_selfdual_2025_09_29_18_45_21_5_0,15000,5,1.50578,0.1128,0.0038625738464293283
60,hypergraph_not_selfdual_2025_09_29_18_46_18_8_1,15000,20,1.9579,0.026333333333333334,0.022524602371178617
61,hypergraph_not_selfdual_2025_09_29_18_46_01_5_0,15000,20,1.3929,0.12613333333333332,0.003171728303055084
62,hypergraph_not_selfdual_2025_09_29_18_45_28_8_1,15000,20,1.7584799999999996,0.010066666666666666,0.053359407286627
63,hypergraph_not_selfdual_2025_09_29_18_45_56_7_1,15000,200,4.49814,0.012133333333333333,0.11312513930974555
64,hypergraph_not_selfdual_2025_09_29_18_46_43_6_0,15000,5,1.55706,0.0262,0.01800553881222851
65,hypergraph_not_selfdual_2025_09_29_18_46_21_5_0,15000,100,2.78566,0.12706666666666666,0.0062932584634020974
66,hypergraph_not_selfdual_2025_09_29_18_46_33_6_0,15000,100,2.97304,0.025333333333333333,0.035571551781935495
67,hypergraph_not_selfdual_2025_09_29_18_46_30_9_1,15000,20,2.3166,0.0014666666666666667,0.48456872235180243
68,hypergraph_not_selfdual_2025_09_29_18_45_40_9_1,15000,100,3.3824600000000005,0.0023333333333333335,0.4445321123956578
69,hypergraph_not_selfdual_2025_09_29_18_45_48_8_1,15000,20,1.8957399999999998,0.0038,0.1528703054895731
70,hypergraph_not_selfdual_2025_09_29_18_46_59_9_0,15000,5,1.9694399999999999,0.0002666666666666667,2.2670992591227304
71,hypergraph_not_selfdual_2025_09_29_18_46_30_9_1,15000,200,4.562200000000001,0.0024666666666666665,0.5671293184910495
72,hypergraph_not_selfdual_2025_09_29_18_46_29_9_0,15000,100,3.35286,0.0002,5.1463156030764345
73,hypergraph_not_selfdual_2025_09_29_18_46_00_9_1,15000,20,2.10054,0.0010666666666666667,0.6042615092445209
74,hypergraph_not_selfdual_2025_09_29_18_46_10_9_1,15000,5,1.8625600000000002,0.014,0.04055820406689854
75,hypergraph_not_selfdual_2025_09_29_18_45_40_9_1,15000,200,4.7547,0.006066666666666666,0.239886998251497
76,hypergraph_not_selfdual_2025_09_29_18_46_37_8_0,15000,20,1.8413,0.0102,0.05513843476806917
77,hypergraph_not_selfdual_2025_09_29_18_46_25_7_0,15000,200,4.136480000000001,0.9988,0.00018882741899693312
78,hypergraph_not_selfdual_2025_09_29_18_46_23_6_0,15000,5,1.41458,0.036333333333333336,0.01173450839088871
79,hypergraph_not_selfdual_2025_09_29_18_46_36_7_1,15000,200,4.4338999999999995,0.008666666666666666,0.15638656907245863
80,hypergraph_not_selfdual_2025_09_29_18_46_51_5_0,15000,200,4.24038,0.12953333333333333,0.0093843009105664
81,hypergraph_not_selfdual_2025_09_29_18_46_31_5_0,15000,200,4.32058,0.13026666666666667,0.00950404902402057
82,hypergraph_not_selfdual_2025_09_29_18_45_53_6_0,15000,20,1.9655600000000002,0.021733333333333334,0.027463238871633832
83,hypergraph_not_selfdual_2025_09_29_18_46_28_8_1,15000,100,2.99804,0.005866666666666667,0.15643120099759236
84,hypergraph_not_selfdual_2025_09_29_18_45_49_9_0,15000,5,1.75316,0.0012666666666666666,0.4246571475268001
85,hypergraph_not_selfdual_2025_09_29_18_46_33_6_0,15000,20,1.44496,0.03186666666666667,0.013698095137603103
86,hypergraph_not_selfdual_2025_09_29_18_46_19_9_0,15000,20,2.2032599999999998,0.0006666666666666666,1.0143004758974117
87,hypergraph_not_selfdual_2025_09_29_18_45_23_6_0,15000,5,1.3708799999999999,0.032933333333333335,0.012568014579096393
88,hypergraph_not_selfdual_2025_09_29_18_45_28_8_1,15000,200,4.9711,0.0020666666666666667,0.7377128226272711
89,hypergraph_not_selfdual_2025_09_29_18_46_55_7_0,15000,5,1.5722,0.011933333333333334,0.04020649150708102
90,hypergraph_not_selfdual_2025_09_29_18_46_51_5_0,15000,20,1.5428199999999999,0.11906666666666667,0.0037363004804268937
91,hypergraph_not_selfdual_2025_09_29_18_45_29_9_0,15000,100,3.5757399999999997,0.0016666666666666668,0.6581266006606833
92,hypergraph_not_selfdual_2025_09_29_18_46_27_8_0,15000,20,1.4747000000000001,0.9962666666666666,8.098620409211586e-05
93,hypergraph_not_selfdual_2025_09_29_18_45_46_7_1,15000,200,4.41456,0.0102,0.13219569249428528
94,hypergraph_not_selfdual_2025_09_29_18_45_55_7_0,15000,200,4.412140000000001,0.0134,0.1004090273765495
95,hypergraph_not_selfdual_2025_09_29_18_46_36_7_1,15000,100,3.3773600000000004,0.016933333333333335,0.06071361417110528
96,hypergraph_not_selfdual_2025_09_29_18_45_48_8_1,15000,200,4.5109200000000005,0.004533333333333334,0.30480046933529814
97,hypergraph_not_selfdual_2025_09_29_18_46_59_9_0,15000,200,4.99466,0.0002,7.666319706179721
98,hypergraph_not_selfdual_2025_09_29_18_45_48_8_1,15000,100,3.1840599999999997,0.003,0.3253584991387234
99,hypergraph_not_selfdual_2025_09_29_18_46_57_8_0,15000,200,4.271,0.9985333333333334,0.00020096445683202382
100,hypergraph_not_selfdual_2025_09_29_18_46_13_6_0,15000,100,3.00158,0.019266666666666668,0.04736745832060966
101,hypergraph_not_selfdual_2025_09_29_18_46_26_7_1,15000,20,1.82406,0.0184,0.03015429908127495
102,hypergraph_not_selfdual_2025_09_29_18_45_40_9_1,15000,5,1.9727599999999998,0.0024,0.2520552582076658
103,hypergraph_not_selfdual_2025_09_29_18_45_45_7_0,15000,100,3.16744,0.015133333333333334,0.06377069516556672
104,hypergraph_not_selfdual_2025_09_29_18_45_23_6_0,15000,100,2.84438,0.0358,0.023953370319305164
105,hypergraph_not_selfdual_2025_09_29_18_45_31_5_0,15000,200,4.38462,0.12973333333333334,0.009687469077258206
106,hypergraph_not_selfdual_2025_09_29_18_45_29_9_0,15000,5,1.74274,0.00046666666666666666,1.1462487858444885
107,hypergraph_not_selfdual_2025_09_29_18_46_36_7_1,15000,5,1.72436,0.012933333333333333,0.04066756822047301
108,hypergraph_not_selfdual_2025_09_29_18_46_06_7_1,15000,5,1.83032,0.016933333333333335,0.032903019603968006
109,hypergraph_not_selfdual_2025_09_29_18_46_07_8_0,15000,20,2.0119,0.004066666666666666,0.15157852427153307
110,hypergraph_not_selfdual_2025_09_29_18_45_40_9_1,15000,20,2.18168,0.004866666666666667,0.13729506978674952
111,hypergraph_not_selfdual_2025_09_29_18_45_55_7_0,15000,20,1.8317200000000002,0.0152,0.03671539373595004
112,hypergraph_not_selfdual_2025_09_29_18_46_57_8_0,15000,100,2.7798599999999998,0.9972,0.00014519034258704146
113,hypergraph_not_selfdual_2025_09_29_18_46_09_9_0,15000,5,1.75202,0.0006666666666666666,0.806566052023721
114,hypergraph_not_selfdual_2025_09_29_18_46_09_9_0,15000,200,4.94712,0.0014666666666666667,1.0348008364504224
115,hypergraph_not_selfdual_2025_09_29_18_46_23_6_0,15000,100,3.1506199999999995,0.021333333333333333,0.04485569029651325
116,hypergraph_not_selfdual_2025_09_29_18_46_56_7_1,15000,5,1.48638,0.019133333333333332,0.023621386304545744
117,hypergraph_not_selfdual_2025_09_29_18_46_06_7_1,15000,20,1.76174,0.027733333333333332,0.01923096958663241
118,hypergraph_not_selfdual_2025_09_29_18_46_07_8_0,15000,5,1.76296,0.005066666666666666,0.10655455220315653
119,hypergraph_not_selfdual_2025_09_29_18_46_45_7_0,15000,100,3.0668400000000005,0.0144,0.06491382594401249
120,hypergraph_not_selfdual_2025_09_29_18_46_59_9_0,15000,100,3.40812,0.0,inf
121,hypergraph_not_selfdual_2025_09_29_18_45_36_7_1,15000,200,4.53312,0.013333333333333334,0.10368152898008327
122,hypergraph_not_selfdual_2025_09_29_18_46_27_8_0,15000,5,1.3301,0.9930666666666667,8.214076382287841e-05
123,hypergraph_not_selfdual_2025_09_29_18_46_56_7_1,15000,20,1.9460799999999998,0.0092,0.06464304894742515
124,hypergraph_not_selfdual_2025_09_29_18_46_41_5_0,15000,100,2.63012,0.9987333333333334,0.00012103617460185462
125,hypergraph_not_selfdual_2025_09_29_18_45_59_9_0,15000,200,4.6574599999999995,0.0019333333333333333,0.7388846826822262
126,hypergraph_not_selfdual_2025_09_29_18_46_48_8_1,15000,200,4.62394,0.003266666666666667,0.43386186556862394
127,hypergraph_not_selfdual_2025_09_29_18_46_17_8_0,15000,100,3.0404999999999998,0.0052,0.17904593673208877
128,hypergraph_not_selfdual_2025_09_29_18_46_28_8_1,15000,5,1.81112,0.005733333333333333,0.09670445855783336
129,hypergraph_not_selfdual_2025_09_29_18_46_40_9_1,15000,100,3.5220599999999993,0.0009333333333333333,1.158008238615699
130,hypergraph_not_selfdual_2025_09_29_18_45_51_5_0,15000,200,4.2274400000000005,0.12866666666666668,0.009423260706869394
131,hypergraph_not_selfdual_2025_09_29_18_45_56_7_1,15000,100,2.9986400000000004,0.0166,0.054997232954630916
132,hypergraph_not_selfdual_2025_09_29_18_45_35_7_0,15000,200,4.5179,0.015466666666666667,0.08898440942014002
133,hypergraph_not_selfdual_2025_09_29_18_45_51_5_0,15000,5,1.4900200000000001,0.12433333333333334,0.003445460649109465
134,hypergraph_not_selfdual_2025_09_29_18_47_00_9_1,15000,200,4.99488,0.002533333333333333,0.6045558928748216
135,hypergraph_not_selfdual_2025_09_29_18_46_16_7_1,15000,200,4.503940000000001,0.015533333333333333,0.08832574364206687
136,hypergraph_not_selfdual_2025_09_29_18_45_31_5_0,15000,100,2.83706,0.12066666666666667,0.006773475756500951
137,hypergraph_not_selfdual_2025_09_29_18_45_38_8_1,15000,20,2.1539599999999997,0.002533333333333333,0.2607048039225468
138,hypergraph_not_selfdual_2025_09_29_18_46_58_8_1,15000,5,1.5877,0.004666666666666667,0.10420792767158639
139,hypergraph_not_selfdual_2025_09_29_18_45_45_7_0,15000,20,2.15476,0.014333333333333333,0.04582209441966748
140,hypergraph_not_selfdual_2025_09_29_18_45_25_7_0,15000,200,4.5329,0.016133333333333333,0.08556169258278937
141,hypergraph_not_selfdual_2025_09_29_18_46_00_9_1,15000,5,2.14868,0.0018,0.36615292102940017
142,hypergraph_not_selfdual_2025_09_29_18_45_48_8_1,15000,5,2.1714400000000005,0.003933333333333333,0.16915544843566707
143,hypergraph_not_selfdual_2025_09_29_18_45_57_8_0,15000,100,2.62616,0.9980666666666667,0.000129032515088832
144,hypergraph_not_selfdual_2025_09_29_18_46_39_9_0,15000,100,3.20136,0.0008,1.2280758097471685
145,hypergraph_not_selfdual_2025_09_29_18_45_46_7_1,15000,100,3.04892,0.012466666666666666,0.0746154627448698
146,hypergraph_not_selfdual_2025_09_29_18_46_41_5_0,15000,5,1.13766,0.9966,6.144893841386575e-05
147,hypergraph_not_selfdual_2025_09_29_18_46_19_9_0,15000,100,3.6692599999999995,6.666666666666667e-05,16.89700349815673
148,hypergraph_not_selfdual_2025_09_29_18_45_58_8_1,15000,5,1.6398399999999997,0.006466666666666667,0.07760101624635057
149,hypergraph_not_selfdual_2025_09_29_18_46_17_8_0,15000,5,1.65882,0.0033333333333333335,0.15252818817616645
150,hypergraph_not_selfdual_2025_09_29_18_46_17_8_0,15000,20,2.0241799999999994,0.006666666666666667,0.09290586435421892
151,hypergraph_not_selfdual_2025_09_29_18_45_27_8_0,15000,20,1.9937199999999997,0.0044,0.13880615051593043
152,hypergraph_not_selfdual_2025_09_29_18_45_59_9_0,15000,100,3.3536400000000004,0.0004,2.5734989866646654
153,hypergraph_not_selfdual_2025_09_29_18_46_11_5_0,15000,20,1.5519,0.12466666666666666,0.003578288190318089
154,hypergraph_not_selfdual_2025_09_29_18_46_49_9_0,15000,100,3.42506,6.666666666666667e-05,15.77245842524016
155,hypergraph_not_selfdual_2025_09_29_18_45_37_8_0,15000,5,1.99526,0.0024,0.2549300343130575
156,hypergraph_not_selfdual_2025_09_29_18_45_46_7_1,15000,5,1.4321,0.01806666666666667,0.024115526872410666
157,hypergraph_not_selfdual_2025_09_29_18_46_30_9_1,15000,100,3.64498,0.0017333333333333333,0.6450462063625548
158,hypergraph_not_selfdual_2025_09_29_18_46_46_7_1,15000,20,1.9997999999999998,0.0128,0.047658085956193634
159,hypergraph_not_selfdual_2025_09_29_18_46_03_6_0,15000,100,2.9893,0.031,0.029143524115745518
160,hypergraph_not_selfdual_2025_09_29_18_46_39_9_0,15000,20,2.11794,0.00046666666666666666,1.393028308004336
161,hypergraph_not_selfdual_2025_09_29_18_46_43_6_0,15000,20,1.78228,0.08566666666666667,0.0061096439547259
162,hypergraph_not_selfdual_2025_09_29_18_45_41_5_0,15000,100,2.65074,0.1248,0.006104950276625007
163,hypergraph_not_selfdual_2025_09_29_18_46_21_5_0,15000,20,1.70628,0.1132,0.004360459693027656
164,hypergraph_not_selfdual_2025_09_29_18_46_26_7_1,15000,5,1.6504200000000002,0.0212,0.023646579648679774
165,hypergraph_not_selfdual_2025_09_29_18_46_48_8_1,15000,20,2.1179,0.0037333333333333333,0.17384057939690473
166,hypergraph_not_selfdual_2025_09_29_18_47_00_9_1,15000,20,2.04234,0.0016,0.39157487545636493
167,hypergraph_not_selfdual_2025_09_29_18_45_26_7_1,15000,100,2.9466,0.027133333333333332,0.032886133410251824
168,hypergraph_not_selfdual_2025_09_29_18_46_27_8_0,15000,200,4.12538,0.9977333333333334,0.0002079891475693162
169,hypergraph_not_selfdual_2025_09_29_18_46_53_6_0,15000,20,1.85466,0.030266666666666667,0.0185266711096281
170,hypergraph_not_selfdual_2025_09_29_18_45_46_7_1,15000,20,1.82042,0.011466666666666667,0.04846038963826909
171,hypergraph_not_selfdual_2025_09_29_18_46_07_8_0,15000,200,4.89946,0.0044666666666666665,0.3360062561796392
172,hypergraph_not_selfdual_2025_09_29_18_46_56_7_1,15000,200,4.508979999999999,0.0102,0.13502313561099685
173,hypergraph_not_selfdual_2025_09_29_18_46_18_8_1,15000,5,1.8940000000000001,0.008066666666666666,0.07179310193841404
174,hypergraph_not_selfdual_2025_09_29_18_46_39_9_0,15000,200,5.0074000000000005,0.0003333333333333333,4.6112171308468595
175,hypergraph_not_selfdual_2025_09_29_18_46_29_9_0,15000,20,2.2081,0.0008666666666666666,0.7818668634253091
176,hypergraph_not_selfdual_2025_09_29_18_46_53_6_0,15000,200,4.3797999999999995,0.024866666666666665,0.05339918234220494
177,hypergraph_not_selfdual_2025_09_29_18_45_27_8_0,15000,5,1.98252,0.0038666666666666667,0.15710654434674545
178,hypergraph_not_selfdual_2025_09_29_18_46_01_5_0,15000,100,2.70166,0.12613333333333332,0.006151864087322707
179,hypergraph_not_selfdual_2025_09_29_18_46_25_7_0,15000,20,1.58176,0.9964,8.630419002333715e-05
180,hypergraph_not_selfdual_2025_09_29_18_45_43_6_0,15000,5,1.4058399999999998,0.028333333333333332,0.015016414640719579
181,hypergraph_not_selfdual_2025_09_29_18_46_28_8_1,15000,20,1.84118,0.0036666666666666666,0.15387987253468272
182,hypergraph_not_selfdual_2025_09_29_18_46_37_8_0,15000,5,1.56542,0.0106,0.045099055450637734
183,hypergraph_not_selfdual_2025_09_29_18_45_37_8_0,15000,200,4.65088,0.006066666666666666,0.23464900886026932
184,hypergraph_not_selfdual_2025_09_29_18_46_15_7_0,15000,100,2.63812,0.9979333333333333,0.00013101853456302386
185,hypergraph_not_selfdual_2025_09_29_18_45_51_5_0,15000,100,2.6972199999999997,0.12286666666666667,0.006316557864671235
186,hypergraph_not_selfdual_2025_09_29_18_45_26_7_1,15000,20,1.9716599999999995,0.0346,0.017190417987330297
187,hypergraph_not_selfdual_2025_09_29_18_46_35_7_0,15000,5,1.28762,0.9940666666666667,7.710179642679598e-05
188,hypergraph_not_selfdual_2025_09_29_18_47_00_9_1,15000,5,1.80262,0.0014666666666666667,0.37705830539834495
189,hypergraph_not_selfdual_2025_09_29_18_45_21_5_0,15000,100,2.75146,0.12673333333333334,0.006233507289984516
190,hypergraph_not_selfdual_2025_09_29_18_46_13_6_0,15000,200,4.3945799999999995,0.043866666666666665,0.030076881665007504
191,hypergraph_not_selfdual_2025_09_29_18_46_50_9_1,15000,5,1.8118800000000002,0.0002666666666666667,2.0857257929255493
192,hypergraph_not_selfdual_2025_09_29_18_46_45_7_0,15000,5,1.6016199999999998,0.016733333333333333,0.029138839912541934
193,hypergraph_not_selfdual_2025_09_29_18_46_28_8_1,15000,200,4.49186,0.008466666666666667,0.16218965239391173
194,hypergraph_not_selfdual_2025_09_29_18_46_49_9_0,15000,5,1.70926,0.0014666666666666667,0.35752997253174557
195,hypergraph_not_selfdual_2025_09_29_18_45_43_6_0,15000,20,1.7772599999999998,0.022,0.024527941024619793
196,hypergraph_not_selfdual_2025_09_29_18_45_33_6_0,15000,200,4.66774,0.023933333333333334,0.05915728753306164
197,hypergraph_not_selfdual_2025_09_29_18_46_53_6_0,15000,5,1.7603399999999998,0.0336,0.015812891946547374
198,hypergraph_not_selfdual_2025_09_29_18_45_49_9_0,15000,20,2.1277399999999997,0.0003333333333333333,1.9593943239981018
199,hypergraph_not_selfdual_2025_09_29_18_46_47_8_0,15000,5,1.83474,0.0023333333333333335,0.24112653154710156
200,hypergraph_not_selfdual_2025_09_29_18_45_57_8_0,15000,5,1.2027599999999998,0.9956,6.805210249751207e-05
201,hypergraph_not_selfdual_2025_09_29_18_46_15_7_0,15000,20,1.5355,0.9966666666666667,8.264970192446343e-05
202,hypergraph_not_selfdual_2025_09_29_18_46_38_8_1,15000,5,1.885,0.004,0.1443895451908528
203,hypergraph_not_selfdual_2025_09_29_18_45_45_7_0,15000,200,4.3818,0.011666666666666667,0.11463425166799235
204,hypergraph_not_selfdual_2025_09_29_18_46_41_5_0,15000,20,1.32322,0.9975333333333334,6.76521497426455e-05
205,hypergraph_not_selfdual_2025_09_29_18_45_47_8_0,15000,5,1.67436,0.006466666666666667,0.07923458237525587
206,hypergraph_not_selfdual_2025_09_29_18_45_23_6_0,15000,200,4.5187,0.1174,0.011108718917268508
207,hypergraph_not_selfdual_2025_09_29_18_45_38_8_1,15000,5,1.61336,0.0034666666666666665,0.14263291542484738
208,hypergraph_not_selfdual_2025_09_29_18_46_56_7_1,15000,100,3.0992800000000003,0.011066666666666667,0.0855035524326283
209,hypergraph_not_selfdual_2025_09_29_18_46_29_9_0,15000,200,4.69566,0.0002,7.207383644035804
210,hypergraph_not_selfdual_2025_09_29_18_45_55_7_0,15000,5,1.68146,0.014,0.03661465821789752
211,hypergraph_not_selfdual_2025_09_29_18_45_25_7_0,15000,100,2.98712,0.011866666666666666,0.07682254763165965
212,hypergraph_not_selfdual_2025_09_29_18_46_10_9_1,15000,100,3.32322,0.0144,0.07034045618736587
213,hypergraph_not_selfdual_2025_09_29_18_45_35_7_0,15000,5,1.7223399999999998,0.014266666666666667,0.03679885083777531
214,hypergraph_not_selfdual_2025_09_29_18_45_39_9_0,15000,100,3.3231399999999995,6.666666666666667e-05,15.303115125356221
215,hypergraph_not_selfdual_2025_09_29_18_46_58_8_1,15000,100,3.31556,0.001,1.0174054953195977
216,hypergraph_not_selfdual_2025_09_29_18_45_31_5_0,15000,5,1.3755,0.11386666666666667,0.003493271688798283
217,hypergraph_not_selfdual_2025_09_29_18_46_30_9_1,15000,5,2.16634,0.0012,0.5539098535668121
218,hypergraph_not_selfdual_2025_09_29_18_46_48_8_1,15000,5,1.70382,0.0019333333333333333,0.2703032339617798
219,hypergraph_not_selfdual_2025_09_29_18_46_43_6_0,15000,100,2.97736,0.022733333333333335,0.0397501495280948
220,hypergraph_not_selfdual_2025_09_29_18_45_38_8_1,15000,100,2.9501800000000005,0.0012666666666666666,0.7146039286149669
221,hypergraph_not_selfdual_2025_09_29_18_46_38_8_1,15000,100,3.31998,0.0042,0.24217370378883768
222,hypergraph_not_selfdual_2025_09_29_18_46_18_8_1,15000,100,3.29866,0.014133333333333333,0.07114758044973828
223,hypergraph_not_selfdual_2025_09_29_18_45_29_9_0,15000,20,2.3391399999999996,0.0006666666666666666,1.0768546677154178
224,hypergraph_not_selfdual_2025_09_29_18_46_03_6_0,15000,5,1.68062,0.026133333333333335,0.019484604040935403
225,hypergraph_not_selfdual_2025_09_29_18_46_46_7_1,15000,100,2.86386,0.012066666666666667,0.0724244789773996
226,hypergraph_not_selfdual_2025_09_29_18_45_58_8_1,15000,200,4.7596,0.005866666666666667,0.2483455671932798
227,hypergraph_not_selfdual_2025_09_29_18_45_26_7_1,15000,200,4.89852,0.011333333333333334,0.13194378716545974
228,hypergraph_not_selfdual_2025_09_29_18_46_40_9_1,15000,20,2.3053,0.0005333333333333334,1.326683445627913
229,hypergraph_not_selfdual_2025_09_29_18_46_51_5_0,15000,5,1.46374,0.11386666666666667,0.0037173693215278797
230,hypergraph_not_selfdual_2025_09_29_18_46_49_9_0,15000,200,4.78024,0.0019333333333333333,0.7583631669504163
231,hypergraph_not_selfdual_2025_09_29_18_46_36_7_1,15000,20,1.82204,0.017,0.03262462209539412
232,hypergraph_not_selfdual_2025_09_29_18_45_29_9_0,15000,200,4.85156,0.0002,7.446675055702149
233,hypergraph_not_selfdual_2025_09_29_18_46_27_8_0,15000,100,2.80434,0.9976,0.00014272601133088664
234,hypergraph_not_selfdual_2025_09_29_18_46_15_7_0,15000,200,4.297219999999999,0.9974666666666666,0.00022068365585319332
235,hypergraph_not_selfdual_2025_09_29_18_46_37_8_0,15000,200,4.6942,0.0194,0.07356431136409432
236,hypergraph_not_selfdual_2025_09_29_18_46_51_5_0,15000,100,2.8349200000000003,0.11426666666666667,0.007172879951215785
237,hypergraph_not_selfdual_2025_09_29_18_45_21_5_0,15000,20,1.62636,0.11986666666666666,0.003910586371499138
238,hypergraph_not_selfdual_2025_09_29_18_45_50_9_1,15000,200,4.7207,0.0007333333333333333,1.9756049750772215
239,hypergraph_not_selfdual_2025_09_29_18_46_47_8_0,15000,200,4.60096,0.0038,0.3710161523971147
240,hypergraph_not_selfdual_2025_09_29_18_46_40_9_1,15000,200,5.19936,0.0016666666666666668,0.9569591531853913
241,hypergraph_not_selfdual_2025_09_29_18_46_35_7_0,15000,100,2.7531999999999996,0.9984,0.00013129795665625608
242,hypergraph_not_selfdual_2025_09_29_18_46_20_9_1,15000,100,3.4345,0.001,1.0539031637717784
243,hypergraph_not_selfdual_2025_09_29_18_45_50_9_1,15000,5,2.01136,0.0008666666666666666,0.7122031313885829
244,hypergraph_not_selfdual_2025_09_29_18_45_58_8_1,15000,100,3.3137999999999996,0.0032,0.317420477881663
245,hypergraph_not_selfdual_2025_09_29_18_46_11_5_0,15000,200,4.30488,0.12546666666666667,0.0098582650284124
